Chr	Start	Stop	BlockLength	BlockSize
Syn_WH8101_rela	41640	41682	68	48
Syn_WH8101_rela	41682	41951	402	48
Syn_WH8101_rela	41951	43548	1780	48
Syn_WH8101_rela	43548	44424	1129	48
Syn_WH8101_rela	44424	44742	318	48
Syn_WH8101_rela	44742	45992	1250	48
Syn_WH8101_rela	45992	45998	6	48
Syn_WH8101_rela	45998	45999	1	48
Syn_WH8101_rela	45999	55110	9111	33
Syn_WH8101_rela	55110	55111	1	34
Syn_WH8101_rela	55111	55112	1	36
Syn_WH8101_rela	55112	55113	1	36
Syn_WH8101_rela	55113	55117	4	40
Syn_WH8101_rela	55117	55120	4	40
Syn_WH8101_rela	55120	55167	67	48
Syn_WH8101_rela	55167	55414	302	48
Syn_WH8101_rela	55414	55747	333	48
Syn_WH8101_rela	55747	56119	514	48
Syn_WH8101_rela	56119	56238	209	48
Syn_WH8101_rela	56238	57140	902	48
Syn_WH8101_rela	57140	57998	913	48
Syn_WH8101_rela	57998	58004	25	48
Syn_WH8101_rela	58004	59199	1273	48
Syn_WH8101_rela	60702	61592	1002	48
Syn_WH8101_rela	61592	61858	355	48
Syn_WH8101_rela	61858	62196	489	48
Syn_WH8101_rela	62196	62710	535	48
Syn_WH8101_rela	62710	63135	502	48
Syn_WH8101_rela	63135	63364	229	48
Syn_WH8101_rela	63364	63377	78	48
Syn_WH8101_rela	63377	63457	114	48
Syn_WH8101_rela	63988	64297	309	48
Syn_WH8101_rela	64297	65178	1139	48
Syn_WH8101_rela	65178	66067	1007	48
Syn_WH8101_rela	66067	66307	240	48
Syn_WH8101_rela	66307	66310	3	45
Syn_WH8101_rela	66310	67188	879	47
Syn_WH8101_rela	67188	67189	1	41
Syn_WH8101_rela	67189	67196	41	44
Syn_WH8101_rela	71982	71992	27	47
Syn_WH8101_rela	71992	71993	1	47
Syn_WH8101_rela	71993	71995	4	48
Syn_WH8101_rela	71995	71996	1	46
Syn_WH8101_rela	71996	72055	74	48
Syn_WH8101_rela	72055	72056	1	46
Syn_WH8101_rela	72056	72106	161	48
Syn_WH8101_rela	72190	72219	114	48
Syn_WH8101_rela	72219	72221	2	45
Syn_WH8101_rela	72221	72367	343	48
Syn_WH8101_rela	72367	72577	210	48
Syn_WH8101_rela	72577	72593	30	48
Syn_WH8101_rela	72593	72626	85	48
Syn_WH8101_rela	72626	72696	192	48
Syn_WH8101_rela	72733	72737	19	46
Syn_WH8101_rela	72737	72782	152	48
Syn_WH8101_rela	72782	73935	1187	48
Syn_WH8101_rela	73935	74269	365	48
Syn_WH8101_rela	74269	74594	325	48
Syn_WH8101_rela	74594	74601	35	48
Syn_WH8101_rela	74601	74625	25	48
Syn_WH8101_rela	74625	74631	6	48
Syn_WH8101_rela	74631	74633	2	48
Syn_WH8101_rela	74633	75086	456	48
Syn_WH8101_rela	75086	75796	727	48
Syn_WH8101_rela	75796	76122	356	48
Syn_WH8101_rela	76122	76853	837	48
Syn_WH8101_rela	78243	78758	682	48
Syn_WH8101_rela	78758	79468	737	48
Syn_WH8101_rela	79468	79693	225	48
Syn_WH8101_rela	79693	80373	709	48
Syn_WH8101_rela	80373	82228	1937	48
Syn_WH8101_rela	82228	82287	192	48
Syn_WH8101_rela	82287	82371	252	48
Syn_WH8101_rela	82371	82434	88	46
Syn_WH8101_rela	82434	82496	88	31
Syn_WH8101_rela	82496	82569	140	31
Syn_WH8101_rela	82569	82580	27	18
Syn_WH8101_rela	82580	82587	28	18
Syn_WH8101_rela	82587	82619	69	18
Syn_WH8101_rela	82619	82634	25	18
Syn_WH8101_rela	82634	82636	2	45
Syn_WH8101_rela	82636	82637	1	45
Syn_WH8101_rela	82637	82646	39	45
Syn_WH8101_rela	82646	82664	21	43
Syn_WH8101_rela	82664	82679	41	45
Syn_WH8101_rela	82679	82685	8	45
Syn_WH8101_rela	82685	82692	20	45
Syn_WH8101_rela	82692	82734	93	45
Syn_WH8101_rela	82734	82745	19	42
Syn_WH8101_rela	82774	83097	351	33
Syn_WH8101_rela	83097	83126	29	41
Syn_WH8101_rela	83126	83165	78	41
Syn_WH8101_rela	83165	83173	8	41
Syn_WH8101_rela	83173	84095	1338	43
Syn_WH8101_rela	84095	84428	406	41
Syn_WH8101_rela	84428	84887	459	18
Syn_WH8101_rela	84887	84927	55	11
Syn_WH8101_rela	84927	84953	30	10
Syn_WH8101_rela	84953	85348	437	11
Syn_WH8101_rela	85396	85398	2	18
Syn_WH8101_rela	85398	85401	3	18
Syn_WH8101_rela	85401	85403	2	18
Syn_WH8101_rela	85403	85897	507	22
Syn_WH8101_rela	85897	86005	124	20
Syn_WH8101_rela	86005	86131	129	29
Syn_WH8101_rela	86131	86451	326	27
Syn_WH8101_rela	86451	86680	277	21
Syn_WH8101_rela	86680	86783	113	21
Syn_WH8101_rela	86783	87017	255	21
Syn_WH8101_rela	87017	87552	682	21
Syn_WH8101_rela	88015	88112	138	14
Syn_WH8101_rela	88112	88148	66	17
Syn_WH8101_rela	88148	88156	8	15
Syn_WH8101_rela	88156	88201	48	37
Syn_WH8101_rela	88201	90223	2032	45
Syn_WH8101_rela	90223	90228	6	45
Syn_WH8101_rela	90228	90234	9	45
Syn_WH8101_rela	90234	90241	18	36
Syn_WH8101_rela	90241	90242	1	33
Syn_WH8101_rela	90242	90248	9	41
Syn_WH8101_rela	90248	90253	5	41
Syn_WH8101_rela	90253	90254	1	40
Syn_WH8101_rela	90254	90255	1	28
Syn_WH8101_rela	90282	90339	89	44
Syn_WH8101_rela	90339	90357	33	34
Syn_WH8101_rela	90357	90371	22	33
Syn_WH8101_rela	90371	90400	45	33
Syn_WH8101_rela	90400	90446	59	31
Syn_WH8101_rela	90446	90458	14	31
Syn_WH8101_rela	90458	90500	53	31
Syn_WH8101_rela	90500	90576	114	30
Syn_WH8101_rela	90576	90675	126	30
Syn_WH8101_rela	90675	90733	58	30
Syn_WH8101_rela	90733	90816	118	32
Syn_WH8101_rela	90816	91101	410	32
Syn_WH8101_rela	91101	91292	245	32
Syn_WH8101_rela	91292	91479	224	34
Syn_WH8101_rela	91479	91480	1	33
Syn_WH8101_rela	91480	91503	53	33
Syn_WH8101_rela	91503	91510	7	33
Syn_WH8101_rela	91510	91598	112	33
Syn_WH8101_rela	91598	91644	70	32
Syn_WH8101_rela	91644	91820	179	32
Syn_WH8101_rela	91820	91822	2	32
Syn_WH8101_rela	91822	91860	62	32
Syn_WH8101_rela	91860	91887	27	24
Syn_WH8101_rela	91887	91910	25	24
Syn_WH8101_rela	91910	91919	9	24
Syn_WH8101_rela	91919	91965	47	24
Syn_WH8101_rela	91965	92103	180	24
Syn_WH8101_rela	92103	92109	7	19
Syn_WH8101_rela	92109	92169	74	24
Syn_WH8101_rela	92169	92207	38	25
Syn_WH8101_rela	92207	92399	259	36
Syn_WH8101_rela	92399	92564	204	24
Syn_WH8101_rela	92564	92829	270	23
Syn_WH8101_rela	92829	93126	297	7
Syn_WH8101_rela	93126	93771	686	8
Syn_WH8101_rela	93771	93890	123	7
Syn_WH8101_rela	93890	95149	1269	8
Syn_WH8101_rela	95149	95303	154	7
Syn_WH8101_rela	95303	95357	54	7
Syn_WH8101_rela	95357	95860	513	7
Syn_WH8101_rela	95860	95918	67	22
Syn_WH8101_rela	95918	95953	35	22
Syn_WH8101_rela	95953	96216	308	23
Syn_WH8101_rela	96216	96217	1	19
Syn_WH8101_rela	96217	96219	2	19
Syn_WH8101_rela	96219	96315	108	20
Syn_WH8101_rela	96315	96633	332	7
Syn_WH8101_rela	96633	96695	95	7
Syn_WH8101_rela	96695	96748	53	7
Syn_WH8101_rela	96748	96953	233	7
Syn_WH8101_rela	96953	97091	150	7
Syn_WH8101_rela	97091	98428	1354	5
Syn_WH8101_rela	98428	98995	596	3
Syn_WH8101_rela	99763	99791	47	24
Syn_WH8101_rela	99791	99821	79	8
Syn_WH8101_rela	99821	99826	5	10
Syn_WH8101_rela	99826	100142	334	26
Syn_WH8101_rela	100142	100147	7	23
Syn_WH8101_rela	100147	100155	15	29
Syn_WH8101_rela	100155	100186	56	39
Syn_WH8101_rela	100186	100194	10	39
Syn_WH8101_rela	100194	100931	738	48
Syn_WH8101_rela	100931	101895	1022	48
Syn_WH8101_rela	101895	102999	1104	48
Syn_WH8101_rela	102999	103004	5	45
Syn_WH8101_rela	103004	103013	9	37
Syn_WH8101_rela	103013	103017	4	19
Syn_WH8101_rela	103017	103023	18	19
Syn_WH8101_rela	103023	103028	17	20
Syn_WH8101_rela	103028	103029	1	20
Syn_WH8101_rela	103029	103048	27	29
Syn_WH8101_rela	103048	103054	16	27
Syn_WH8101_rela	103054	103057	3	27
Syn_WH8101_rela	103057	103060	3	27
Syn_WH8101_rela	103060	103069	11	46
Syn_WH8101_rela	103069	103071	8	48
Syn_WH8101_rela	103071	103111	61	48
Syn_WH8101_rela	103111	103124	13	48
Syn_WH8101_rela	103124	103153	53	46
Syn_WH8101_rela	103153	103804	674	48
Syn_WH8101_rela	103804	103807	3	26
Syn_WH8101_rela	103807	104865	1064	48
Syn_WH8101_rela	104865	104886	29	48
Syn_WH8101_rela	104886	105034	297	46
Syn_WH8101_rela	105034	105470	518	43
Syn_WH8101_rela	105470	105572	124	44
Syn_WH8101_rela	105572	105594	36	44
Syn_WH8101_rela	105594	105603	12	43
Syn_WH8101_rela	105603	105644	51	47
Syn_WH8101_rela	105644	105653	39	46
Syn_WH8101_rela	105653	105665	15	47
Syn_WH8101_rela	105665	107248	1716	48
Syn_WH8101_rela	107248	107261	35	36
Syn_WH8101_rela	107261	107384	183	48
Syn_WH8101_rela	107384	107385	1	48
Syn_WH8101_rela	107385	108067	733	48
Syn_WH8101_rela	108067	110477	2719	48
Syn_WH8101_rela	110477	110488	29	48
Syn_WH8101_rela	110488	110489	1	47
Syn_WH8101_rela	110489	110491	2	47
Syn_WH8101_rela	110491	110494	3	48
Syn_WH8101_rela	110494	110495	1	48
Syn_WH8101_rela	110495	110972	488	48
Syn_WH8101_rela	110972	110975	3	48
Syn_WH8101_rela	110975	110979	4	47
Syn_WH8101_rela	110979	110993	14	48
Syn_WH8101_rela	110993	111045	151	48
Syn_WH8101_rela	111045	111074	66	47
Syn_WH8101_rela	111074	112208	1137	48
Syn_WH8101_rela	112208	112587	432	48
Syn_WH8101_rela	112587	112600	13	45
Syn_WH8101_rela	112600	112616	22	48
Syn_WH8101_rela	112616	112820	231	48
Syn_WH8101_rela	112820	113463	643	48
Syn_WH8101_rela	113463	113554	91	48
Syn_WH8101_rela	113554	113570	16	48
Syn_WH8101_rela	113570	113622	53	45
Syn_WH8101_rela	113622	113626	4	45
Syn_WH8101_rela	113626	113633	17	46
Syn_WH8101_rela	113633	113639	28	39
Syn_WH8101_rela	113639	113646	8	39
Syn_WH8101_rela	113646	113650	4	39
Syn_WH8101_rela	113650	113655	14	46
Syn_WH8101_rela	113655	114226	612	48
Syn_WH8101_rela	114226	114432	292	48
Syn_WH8101_rela	114432	114633	385	46
Syn_WH8101_rela	114633	115154	525	22
Syn_WH8101_rela	115154	115419	269	22
Syn_WH8101_rela	115419	116551	1193	22
Syn_WH8101_rela	116551	117237	719	22
Syn_WH8101_rela	117237	117779	542	22
Syn_WH8101_rela	117779	118533	838	22
Syn_WH8101_rela	118533	118790	275	22
Syn_WH8101_rela	118927	118968	61	21
Syn_WH8101_rela	118968	118970	2	18
Syn_WH8101_rela	118970	119084	144	21
Syn_WH8101_rela	119084	120988	1904	11
Syn_WH8101_rela	120988	123618	2630	3
Syn_WH8101_rela	123618	123662	44	3
Syn_WH8101_rela	123662	124773	1113	3
Syn_WH8101_rela	124773	124817	44	3
Syn_WH8101_rela	124817	124907	92	3
Syn_WH8101_rela	124907	126823	1916	3
Syn_WH8101_rela	126823	132990	6167	3
Syn_WH8101_rela	132990	132992	2	24
Syn_WH8101_rela	133089	133090	1	42
Syn_WH8101_rela	133090	133092	3	44
Syn_WH8101_rela	133092	133105	20	46
Syn_WH8101_rela	133105	133175	114	47
Syn_WH8101_rela	133175	133302	216	47
Syn_WH8101_rela	133302	133558	350	47
Syn_WH8101_rela	133558	133856	301	46
Syn_WH8101_rela	133856	134108	274	46
Syn_WH8101_rela	134108	134124	30	15
Syn_WH8101_rela	134124	134133	9	15
Syn_WH8101_rela	134133	134140	24	19
Syn_WH8101_rela	134140	134151	49	45
Syn_WH8101_rela	134151	134161	26	46
Syn_WH8101_rela	134161	134194	58	46
Syn_WH8101_rela	134194	135056	1060	48
Syn_WH8101_rela	135056	135086	55	48
Syn_WH8101_rela	135086	135220	230	48
Syn_WH8101_rela	135220	135250	51	32
Syn_WH8101_rela	135250	135257	7	21
Syn_WH8101_rela	135257	135258	1	21
Syn_WH8101_rela	135258	135276	24	33
Syn_WH8101_rela	135276	135279	3	35
Syn_WH8101_rela	135279	135337	79	48
Syn_WH8101_rela	135337	135343	6	48
Syn_WH8101_rela	135343	135782	488	48
Syn_WH8101_rela	135782	137191	1409	48
Syn_WH8101_rela	137191	137193	4	43
Syn_WH8101_rela	137193	137213	53	47
Syn_WH8101_rela	137213	137215	2	41
Syn_WH8101_rela	137215	137245	42	48
Syn_WH8101_rela	137245	137249	4	48
Syn_WH8101_rela	137249	137926	717	48
Syn_WH8101_rela	137926	138473	777	48
Syn_WH8101_rela	138473	139577	1111	48
Syn_WH8101_rela	139577	139861	321	48
Syn_WH8101_rela	139861	140855	1112	48
Syn_WH8101_rela	140855	141322	515	48
Syn_WH8101_rela	141322	141876	566	48
Syn_WH8101_rela	141876	142130	293	48
Syn_WH8101_rela	142130	142250	234	48
Syn_WH8101_rela	142250	142256	6	48
Syn_WH8101_rela	142256	142258	13	48
Syn_WH8101_rela	142258	142655	400	48
Syn_WH8101_rela	142655	142992	353	48
Syn_WH8101_rela	142992	143331	392	48
Syn_WH8101_rela	143331	144038	707	48
Syn_WH8101_rela	144038	144525	501	48
Syn_WH8101_rela	144525	144837	329	48
Syn_WH8101_rela	144837	144842	15	38
Syn_WH8101_rela	144842	145570	819	48
Syn_WH8101_rela	145570	146342	858	48
Syn_WH8101_rela	146342	146562	220	44
Syn_WH8101_rela	146562	146662	130	44
Syn_WH8101_rela	146662	147227	708	44
Syn_WH8101_rela	147227	147277	63	44
Syn_WH8101_rela	147277	147756	620	47
Syn_WH8101_rela	147756	147803	114	47
Syn_WH8101_rela	147947	148818	1129	48
Syn_WH8101_rela	148818	149511	860	47
Syn_WH8101_rela	149511	149541	30	47
Syn_WH8101_rela	149541	149702	161	48
Syn_WH8101_rela	149702	149733	41	48
Syn_WH8101_rela	149733	149803	152	48
Syn_WH8101_rela	149803	149829	34	31
Syn_WH8101_rela	149829	149891	115	37
Syn_WH8101_rela	149891	149917	58	37
Syn_WH8101_rela	149917	150427	656	48
Syn_WH8101_rela	150427	150524	198	48
Syn_WH8101_rela	150524	151413	942	48
Syn_WH8101_rela	151413	151498	136	48
Syn_WH8101_rela	151498	151829	409	47
Syn_WH8101_rela	151829	152315	523	47
Syn_WH8101_rela	152315	152657	351	47
Syn_WH8101_rela	152657	154358	1879	47
Syn_WH8101_rela	154358	154365	18	45
Syn_WH8101_rela	154365	154536	239	47
Syn_WH8101_rela	154536	155370	834	47
Syn_WH8101_rela	155949	155959	16	7
Syn_WH8101_rela	155959	155967	8	7
Syn_WH8101_rela	155967	156009	46	7
Syn_WH8101_rela	156009	156982	978	26
Syn_WH8101_rela	156982	156987	15	25
Syn_WH8101_rela	156987	156988	1	35
Syn_WH8101_rela	156988	156989	1	35
Syn_WH8101_rela	157347	159026	1721	47
Syn_WH8101_rela	159026	160302	1339	47
Syn_WH8101_rela	160302	160675	479	47
Syn_WH8101_rela	160675	161405	868	47
Syn_WH8101_rela	161405	161872	469	47
Syn_WH8101_rela	161872	162342	470	47
Syn_WH8101_rela	162342	162869	527	47
Syn_WH8101_rela	162869	162870	1	38
Syn_WH8101_rela	162870	162877	36	41
Syn_WH8101_rela	162880	162893	13	42
Syn_WH8101_rela	162893	162894	1	42
Syn_WH8101_rela	162894	163442	551	42
Syn_WH8101_rela	163442	163813	371	43
Syn_WH8101_rela	163813	164274	462	42
Syn_WH8101_rela	164274	164289	15	42
Syn_WH8101_rela	164289	164297	8	38
Syn_WH8101_rela	164297	164298	1	38
Syn_WH8101_rela	164298	164313	37	39
Syn_WH8101_rela	164313	164330	26	31
Syn_WH8101_rela	164330	164334	7	34
Syn_WH8101_rela	164367	164368	1	34
Syn_WH8101_rela	164368	164373	6	39
Syn_WH8101_rela	164373	164374	1	26
Syn_WH8101_rela	164374	164378	4	44
Syn_WH8101_rela	164378	164741	378	44
Syn_WH8101_rela	164741	164744	3	40
Syn_WH8101_rela	164744	164907	198	47
Syn_WH8101_rela	164907	164910	3	35
Syn_WH8101_rela	164910	164956	57	45
Syn_WH8101_rela	164956	165487	647	46
Syn_WH8101_rela	165487	165792	305	47
Syn_WH8101_rela	165792	165794	2	46
Syn_WH8101_rela	165794	165931	198	47
Syn_WH8101_rela	165931	165937	6	45
Syn_WH8101_rela	165937	165946	9	45
Syn_WH8101_rela	165946	165950	4	44
Syn_WH8101_rela	165950	165951	1	25
Syn_WH8101_rela	165951	165957	14	36
Syn_WH8101_rela	165957	165961	5	37
Syn_WH8101_rela	165961	165964	11	45
Syn_WH8101_rela	165964	165966	5	45
Syn_WH8101_rela	165966	166108	173	45
Syn_WH8101_rela	166108	166552	511	45
Syn_WH8101_rela	166552	166553	1	42
Syn_WH8101_rela	166553	166557	4	45
Syn_WH8101_rela	166557	166714	173	43
Syn_WH8101_rela	166714	167507	796	43
Syn_WH8101_rela	167507	167510	9	45
Syn_WH8101_rela	167510	167514	4	45
Syn_WH8101_rela	167514	167515	1	35
Syn_WH8101_rela	167515	167520	7	34
Syn_WH8101_rela	167520	167521	1	43
Syn_WH8101_rela	167521	167522	1	42
Syn_WH8101_rela	167522	167526	4	44
Syn_WH8101_rela	167526	167528	13	44
Syn_WH8101_rela	167528	167530	2	45
Syn_WH8101_rela	167530	167945	519	48
Syn_WH8101_rela	167945	167975	30	48
Syn_WH8101_rela	167975	167985	10	48
Syn_WH8101_rela	167985	168018	33	44
Syn_WH8101_rela	168018	168034	17	44
Syn_WH8101_rela	168034	168716	886	48
Syn_WH8101_rela	168716	168942	230	48
Syn_WH8101_rela	168942	168966	28	48
Syn_WH8101_rela	168966	168968	2	23
Syn_WH8101_rela	168968	169904	977	43
Syn_WH8101_rela	169904	169906	2	32
Syn_WH8101_rela	169906	169925	28	35
Syn_WH8101_rela	169925	170047	187	48
Syn_WH8101_rela	172542	172544	2	35
Syn_WH8101_rela	172544	172557	28	35
Syn_WH8101_rela	172557	172570	29	28
Syn_WH8101_rela	172635	173010	397	21
Syn_WH8101_rela	173010	173223	214	18
Syn_WH8101_rela	173223	174242	1039	22
Syn_WH8101_rela	175145	175179	42	39
Syn_WH8101_rela	175179	175198	39	46
Syn_WH8101_rela	175198	175466	275	46
Syn_WH8101_rela	175466	175976	516	48
Syn_WH8101_rela	175976	177023	1280	48
Syn_WH8101_rela	177023	177050	42	48
Syn_WH8101_rela	177050	177430	439	48
Syn_WH8101_rela	177430	178594	1273	48
Syn_WH8101_rela	178594	178847	256	48
Syn_WH8101_rela	178847	178858	25	48
Syn_WH8101_rela	178858	178878	62	48
Syn_WH8101_rela	178878	179543	799	48
Syn_WH8101_rela	179543	180063	589	48
Syn_WH8101_rela	180063	180180	187	48
Syn_WH8101_rela	180180	180509	363	48
Syn_WH8101_rela	180509	181298	929	48
Syn_WH8101_rela	181298	181538	335	48
Syn_WH8101_rela	181538	181602	65	48
Syn_WH8101_rela	181602	181613	29	46
Syn_WH8101_rela	181613	181622	14	45
Syn_WH8101_rela	181622	182274	652	35
Syn_WH8101_rela	182274	182529	271	46
Syn_WH8101_rela	182529	182805	278	43
Syn_WH8101_rela	182805	182815	10	43
Syn_WH8101_rela	182815	183237	479	43
Syn_WH8101_rela	183237	183705	468	43
Syn_WH8101_rela	183705	185998	2344	43
Syn_WH8101_rela	185998	186002	30	34
Syn_WH8101_rela	186002	186003	1	34
Syn_WH8101_rela	186003	186004	1	34
Syn_WH8101_rela	186004	186007	6	43
Syn_WH8101_rela	186007	186010	3	34
Syn_WH8101_rela	186010	186013	11	39
Syn_WH8101_rela	186013	186015	2	42
Syn_WH8101_rela	186015	186034	19	46
Syn_WH8101_rela	186034	186590	561	46
Syn_WH8101_rela	186590	187571	1025	48
Syn_WH8101_rela	187571	187696	141	45
Syn_WH8101_rela	187696	187813	165	43
Syn_WH8101_rela	187813	188028	221	43
Syn_WH8101_rela	188028	188464	448	39
Syn_WH8101_rela	188464	188495	31	39
Syn_WH8101_rela	188495	188974	573	39
Syn_WH8101_rela	188974	189307	444	38
Syn_WH8101_rela	189307	189592	322	43
Syn_WH8101_rela	189592	189696	121	42
Syn_WH8101_rela	189696	189742	69	43
Syn_WH8101_rela	189742	189745	3	43
Syn_WH8101_rela	189745	189746	1	43
Syn_WH8101_rela	189746	189748	2	43
Syn_WH8101_rela	189748	189753	7	43
Syn_WH8101_rela	189753	189755	2	43
Syn_WH8101_rela	189755	189775	57	44
Syn_WH8101_rela	189775	190330	727	48
Syn_WH8101_rela	190330	190604	274	48
Syn_WH8101_rela	190604	191049	483	48
Syn_WH8101_rela	191049	191248	288	48
Syn_WH8101_rela	191248	191893	752	48
Syn_WH8101_rela	191893	191984	191	48
Syn_WH8101_rela	191984	192075	252	44
Syn_WH8101_rela	192088	192119	95	45
Syn_WH8101_rela	192119	192183	137	43
Syn_WH8101_rela	192183	192220	83	42
Syn_WH8101_rela	192287	192325	57	46
Syn_WH8101_rela	192325	192512	217	46
Syn_WH8101_rela	192512	193640	1413	46
Syn_WH8101_rela	193640	194066	474	46
Syn_WH8101_rela	194066	194272	311	45
Syn_WH8101_rela	194272	194312	73	46
Syn_WH8101_rela	194312	194411	207	46
Syn_WH8101_rela	194411	194422	11	44
Syn_WH8101_rela	194422	194442	20	44
Syn_WH8101_rela	194442	195097	1126	46
Syn_WH8101_rela	195097	195207	154	42
Syn_WH8101_rela	195207	195208	1	30
Syn_WH8101_rela	195208	195211	4	30
Syn_WH8101_rela	195211	195235	49	33
Syn_WH8101_rela	195235	195241	6	21
Syn_WH8101_rela	195489	195490	1	30
Syn_WH8101_rela	195490	195491	1	30
Syn_WH8101_rela	195491	195509	18	30
Syn_WH8101_rela	195509	195533	24	26
Syn_WH8101_rela	195533	195583	73	27
Syn_WH8101_rela	195583	195701	149	28
Syn_WH8101_rela	195701	195707	15	28
Syn_WH8101_rela	195707	195970	381	32
Syn_WH8101_rela	195970	195993	29	30
Syn_WH8101_rela	195993	196119	227	31
Syn_WH8101_rela	196119	196123	4	26
Syn_WH8101_rela	196123	196124	1	26
Syn_WH8101_rela	196124	196255	137	23
Syn_WH8101_rela	196255	196280	38	27
Syn_WH8101_rela	196343	196445	144	37
Syn_WH8101_rela	196445	196447	2	35
Syn_WH8101_rela	196447	196520	108	37
Syn_WH8101_rela	196520	196570	92	37
