Chr	Start	Stop	BlockLength	BlockSize
Syn_WH8101_rela	192728	193240	528	48
Syn_WH8101_rela	216866	217564	698	48
Syn_WH8101_rela	217564	218433	871	48
Syn_WH8101_rela	218433	218652	219	48
Syn_WH8101_rela	218652	218897	286	48
Syn_WH8101_rela	218897	219056	169	48
Syn_WH8101_rela	219056	219167	123	48
Syn_WH8101_rela	219167	219336	172	48
Syn_WH8101_rela	223339	223343	24	48
Syn_WH8101_rela	223343	223384	44	48
Syn_WH8101_rela	223384	223386	2	48
Syn_WH8101_rela	223386	223394	8	48
Syn_WH8101_rela	223394	223462	98	48
Syn_WH8101_rela	223462	223472	30	48
Syn_WH8101_rela	223472	223961	593	48
Syn_WH8101_rela	223961	224349	405	48
Syn_WH8101_rela	224349	224819	576	48
Syn_WH8101_rela	224821	224861	73	48
Syn_WH8101_rela	224861	225249	493	48
Syn_WH8101_rela	225249	225433	241	48
Syn_WH8101_rela	225433	226589	1165	48
Syn_WH8101_rela	226589	227159	593	48
Syn_WH8101_rela	227159	227940	885	48
Syn_WH8101_rela	227940	228006	66	48
Syn_WH8101_rela	228006	228480	571	48
Syn_WH8101_rela	228480	228691	295	48
Syn_WH8101_rela	300197	300281	84	48
Syn_WH8101_rela	300281	300674	410	48
Syn_WH8101_rela	300674	301095	460	48
Syn_WH8101_rela	301095	302027	960	48
Syn_WH8101_rela	302027	302376	418	48
Syn_WH8101_rela	302377	302388	25	48
Syn_WH8101_rela	302388	302398	54	48
Syn_WH8101_rela	302398	302535	207	48
Syn_WH8101_rela	302535	302917	409	48
Syn_WH8101_rela	302917	303187	270	48
Syn_WH8101_rela	303187	303704	571	48
Syn_WH8101_rela	303704	303998	299	48
Syn_WH8101_rela	303998	304237	239	48
Syn_WH8101_rela	307480	308797	1344	48
Syn_WH8101_rela	308797	309035	252	48
Syn_WH8101_rela	309035	309966	933	48
Syn_WH8101_rela	309966	310362	413	48
Syn_WH8101_rela	310362	310373	13	48
Syn_WH8101_rela	310373	310731	404	48
Syn_WH8101_rela	310731	311798	1151	48
Syn_WH8101_rela	311798	312663	865	48
Syn_WH8101_rela	312663	312957	322	48
Syn_WH8101_rela	315588	315925	343	48
Syn_WH8101_rela	315925	316776	851	48
Syn_WH8101_rela	316776	316940	260	48
Syn_WH8101_rela	316940	317499	590	48
Syn_WH8101_rela	317499	317832	379	48
Syn_WH8101_rela	317834	317845	25	48
Syn_WH8101_rela	317845	318716	876	48
Syn_WH8101_rela	318716	319542	845	48
Syn_WH8101_rela	319549	319563	25	48
Syn_WH8101_rela	319563	320410	847	48
Syn_WH8101_rela	320410	321031	629	48
Syn_WH8101_rela	321031	321751	729	48
Syn_WH8101_rela	321751	322192	441	48
Syn_WH8101_rela	322192	322566	374	48
Syn_WH8101_rela	332691	333669	1023	48
Syn_WH8101_rela	333669	334114	475	48
Syn_WH8101_rela	334114	335003	1015	48
Syn_WH8101_rela	335003	335609	613	48
Syn_WH8101_rela	335609	335661	63	48
Syn_WH8101_rela	335661	336244	671	48
Syn_WH8101_rela	336244	336255	11	48
Syn_WH8101_rela	336255	336691	439	48
Syn_WH8101_rela	336691	337271	580	48
Syn_WH8101_rela	337271	337520	263	48
Syn_WH8101_rela	337520	337543	28	48
Syn_WH8101_rela	337609	338594	993	48
Syn_WH8101_rela	338594	339996	1451	48
Syn_WH8101_rela	339996	340446	450	48
Syn_WH8101_rela	340446	341776	1335	48
Syn_WH8101_rela	341776	342583	808	48
Syn_WH8101_rela	342583	342962	387	48
Syn_WH8101_rela	342962	343632	670	48
Syn_WH8101_rela	343632	343919	307	48
Syn_WH8101_rela	343919	343929	15	48
Syn_WH8101_rela	343929	345279	1439	48
Syn_WH8101_rela	345279	346060	829	48
Syn_WH8101_rela	346060	346160	121	48
Syn_WH8101_rela	346160	346163	4	48
Syn_WH8101_rela	346163	346566	423	48
Syn_WH8101_rela	346570	347270	749	48
Syn_WH8101_rela	347270	347864	607	48
Syn_WH8101_rela	347864	348468	608	48
Syn_WH8101_rela	348468	348874	407	48
Syn_WH8101_rela	348874	349385	532	48
Syn_WH8101_rela	349429	349443	14	48
Syn_WH8101_rela	349443	350272	900	48
Syn_WH8101_rela	350272	351352	1110	48
Syn_WH8101_rela	351352	351660	323	48
Syn_WH8101_rela	351660	352902	1343	48
Syn_WH8101_rela	352902	352968	113	48
Syn_WH8101_rela	352983	352999	20	48
Syn_WH8101_rela	352999	353010	23	48
Syn_WH8101_rela	353010	353257	247	48
Syn_WH8101_rela	353257	353864	632	48
Syn_WH8101_rela	355743	356041	319	48
Syn_WH8101_rela	356041	356657	712	48
Syn_WH8101_rela	356657	358016	1389	48
Syn_WH8101_rela	358016	359181	1194	48
Syn_WH8101_rela	359181	359995	816	48
Syn_WH8101_rela	359995	360454	474	48
Syn_WH8101_rela	360454	363172	2720	48
Syn_WH8101_rela	363172	364113	941	48
Syn_WH8101_rela	364113	364654	564	48
Syn_WH8101_rela	364654	365461	881	48
Syn_WH8101_rela	365461	365812	370	48
Syn_WH8101_rela	365812	366801	1052	48
Syn_WH8101_rela	366801	368031	1342	48
Syn_WH8101_rela	368031	368474	495	48
Syn_WH8101_rela	368483	368512	69	48
Syn_WH8101_rela	368512	368778	300	48
Syn_WH8101_rela	368778	368788	18	48
Syn_WH8101_rela	368788	368913	125	48
Syn_WH8101_rela	368913	368914	1	48
Syn_WH8101_rela	368917	368925	18	48
Syn_WH8101_rela	368925	369943	1134	48
Syn_WH8101_rela	369943	372129	2338	48
Syn_WH8101_rela	372129	372235	136	48
Syn_WH8101_rela	372235	373174	1052	48
Syn_WH8101_rela	373174	373633	468	48
Syn_WH8101_rela	373633	374426	865	48
Syn_WH8101_rela	374426	375235	858	48
Syn_WH8101_rela	375235	375631	398	48
Syn_WH8101_rela	375631	376405	817	48
Syn_WH8101_rela	376405	377784	1479	48
Syn_WH8101_rela	377784	378504	721	48
Syn_WH8101_rela	378526	383112	4586	48
Syn_WH8101_rela	383112	383596	530	48
Syn_WH8101_rela	384419	384793	388	48
Syn_WH8101_rela	384793	385504	737	48
Syn_WH8101_rela	385504	386324	890	48
Syn_WH8101_rela	386324	387093	847	48
Syn_WH8101_rela	387093	387593	523	48
Syn_WH8101_rela	387593	387968	375	48
Syn_WH8101_rela	387968	388525	571	48
Syn_WH8101_rela	388525	389239	731	48
Syn_WH8101_rela	389239	389695	492	48
Syn_WH8101_rela	389695	390214	519	48
Syn_WH8101_rela	390214	391533	1384	48
Syn_WH8101_rela	391533	391940	452	48
Syn_WH8101_rela	391940	392881	960	48
Syn_WH8101_rela	392881	393268	387	48
Syn_WH8101_rela	393268	393742	500	48
Syn_WH8101_rela	393742	393770	36	48
Syn_WH8101_rela	393770	394196	444	48
Syn_WH8101_rela	394196	394998	809	48
Syn_WH8101_rela	394998	395846	848	48
Syn_WH8101_rela	395846	396340	494	48
Syn_WH8101_rela	396340	396673	336	48
Syn_WH8101_rela	396673	396685	15	48
Syn_WH8101_rela	396685	396745	70	48
Syn_WH8101_rela	396754	396801	62	48
Syn_WH8101_rela	396801	396851	80	48
Syn_WH8101_rela	396857	396963	135	48
Syn_WH8101_rela	396963	396969	6	48
Syn_WH8101_rela	396969	397354	391	48
Syn_WH8101_rela	397354	397356	2	48
Syn_WH8101_rela	397356	397443	87	48
Syn_WH8101_rela	397443	398526	1100	48
Syn_WH8101_rela	398530	398837	322	48
Syn_WH8101_rela	398837	399194	363	48
Syn_WH8101_rela	399194	399609	437	48
Syn_WH8101_rela	399609	399617	8	48
Syn_WH8101_rela	399617	399774	185	48
Syn_WH8101_rela	399885	400543	658	48
Syn_WH8101_rela	401317	402743	1470	48
Syn_WH8101_rela	403537	403893	359	48
Syn_WH8101_rela	403893	404247	415	48
Syn_WH8101_rela	404247	404735	530	48
Syn_WH8101_rela	404735	404781	76	48
Syn_WH8101_rela	404781	405072	324	48
Syn_WH8101_rela	405072	405232	175	48
Syn_WH8101_rela	405232	405482	250	48
Syn_WH8101_rela	405482	406051	572	48
Syn_WH8101_rela	406051	406722	687	48
Syn_WH8101_rela	406722	407261	608	48
Syn_WH8101_rela	407261	407773	512	48
Syn_WH8101_rela	407773	408219	494	48
Syn_WH8101_rela	408219	409440	1237	48
Syn_WH8101_rela	411539	411883	416	48
Syn_WH8101_rela	411883	412162	279	48
Syn_WH8101_rela	412162	412175	13	48
Syn_WH8101_rela	412175	412237	104	48
Syn_WH8101_rela	412304	412327	23	48
Syn_WH8101_rela	412327	412474	176	48
Syn_WH8101_rela	412474	413063	589	48
Syn_WH8101_rela	413063	413510	450	48
Syn_WH8101_rela	413510	413584	102	48
Syn_WH8101_rela	424274	424441	224	48
Syn_WH8101_rela	424441	425994	1553	48
Syn_WH8101_rela	425994	426000	34	48
Syn_WH8101_rela	426000	426016	16	48
Syn_WH8101_rela	426016	426020	11	48
Syn_WH8101_rela	426020	426832	871	48
Syn_WH8101_rela	426832	427175	346	48
Syn_WH8101_rela	427175	428590	1442	48
Syn_WH8101_rela	428590	428844	254	48
Syn_WH8101_rela	428844	429883	1039	48
Syn_WH8101_rela	429883	430280	397	48
Syn_WH8101_rela	430280	431057	818	48
Syn_WH8101_rela	431057	431475	464	48
Syn_WH8101_rela	431475	433312	1990	48
Syn_WH8101_rela	433312	433793	559	48
Syn_WH8101_rela	433793	434083	335	48
Syn_WH8101_rela	434083	434316	233	48
Syn_WH8101_rela	434316	434876	571	48
Syn_WH8101_rela	434876	435468	601	48
Syn_WH8101_rela	435484	435698	245	48
Syn_WH8101_rela	435698	436724	1061	48
Syn_WH8101_rela	436724	437131	411	48
Syn_WH8101_rela	437131	437515	412	48
Syn_WH8101_rela	437515	438819	1334	48
Syn_WH8101_rela	438819	440973	2165	48
Syn_WH8101_rela	440973	441530	574	48
Syn_WH8101_rela	441530	442343	860	48
Syn_WH8101_rela	442343	444123	1829	48
Syn_WH8101_rela	444123	444129	10	48
Syn_WH8101_rela	444129	444675	549	48
Syn_WH8101_rela	444675	446118	1446	48
Syn_WH8101_rela	446118	446648	530	48
Syn_WH8101_rela	446648	448230	1582	48
Syn_WH8101_rela	448230	448739	509	48
Syn_WH8101_rela	448739	448879	186	48
Syn_WH8101_rela	448879	453111	4250	48
Syn_WH8101_rela	453134	453156	22	48
Syn_WH8101_rela	453156	454004	848	48
Syn_WH8101_rela	454004	454110	129	48
Syn_WH8101_rela	454557	455333	776	48
Syn_WH8101_rela	455383	455437	64	48
Syn_WH8101_rela	455437	455803	404	48
Syn_WH8101_rela	455803	456080	291	48
Syn_WH8101_rela	456104	456110	8	48
Syn_WH8101_rela	456110	456133	23	48
Syn_WH8101_rela	456133	456139	6	48
Syn_WH8101_rela	456139	456154	41	48
Syn_WH8101_rela	456171	456182	13	48
Syn_WH8101_rela	456182	456203	51	48
Syn_WH8101_rela	456203	456213	22	48
Syn_WH8101_rela	456233	457357	1253	48
Syn_WH8101_rela	457357	457575	223	48
Syn_WH8101_rela	457575	459923	2356	48
Syn_WH8101_rela	459923	461443	1526	48
Syn_WH8101_rela	461443	462225	817	48
Syn_WH8101_rela	464068	464678	610	48
Syn_WH8101_rela	464678	465195	517	48
Syn_WH8101_rela	465195	465663	484	48
Syn_WH8101_rela	465663	466409	746	48
Syn_WH8101_rela	466409	466878	469	48
Syn_WH8101_rela	466878	467285	443	48
Syn_WH8101_rela	467285	467562	280	48
Syn_WH8101_rela	467562	468502	1108	48
Syn_WH8101_rela	468502	469425	923	48
Syn_WH8101_rela	469538	470451	969	48
Syn_WH8101_rela	470451	471057	606	48
Syn_WH8101_rela	471057	471066	9	48
Syn_WH8101_rela	471066	471159	96	48
Syn_WH8101_rela	471190	471192	2	48
Syn_WH8101_rela	471192	471198	6	48
Syn_WH8101_rela	471198	471208	10	48
Syn_WH8101_rela	471208	471210	2	48
Syn_WH8101_rela	471211	471302	92	48
Syn_WH8101_rela	471302	472451	1185	48
Syn_WH8101_rela	472451	472471	47	48
Syn_WH8101_rela	472471	472675	225	48
Syn_WH8101_rela	472675	473049	374	48
Syn_WH8101_rela	473049	473303	272	48
Syn_WH8101_rela	473303	473901	598	48
Syn_WH8101_rela	473901	474177	281	48
Syn_WH8101_rela	474177	474308	160	48
Syn_WH8101_rela	474308	474523	240	48
Syn_WH8101_rela	474523	474926	406	48
Syn_WH8101_rela	474926	475519	608	48
Syn_WH8101_rela	475519	476434	975	48
Syn_WH8101_rela	476434	476821	402	48
Syn_WH8101_rela	476821	477806	993	48
Syn_WH8101_rela	477806	478250	444	48
Syn_WH8101_rela	478250	478981	791	48
Syn_WH8101_rela	478981	479480	503	48
Syn_WH8101_rela	479522	480231	724	48
Syn_WH8101_rela	480231	481230	1014	48
Syn_WH8101_rela	481230	482074	871	48
Syn_WH8101_rela	482074	483023	961	48
Syn_WH8101_rela	483023	483445	423	48
Syn_WH8101_rela	483445	484041	619	48
Syn_WH8101_rela	484041	484398	358	48
Syn_WH8101_rela	484398	484793	395	48
Syn_WH8101_rela	484793	485105	312	48
Syn_WH8101_rela	485105	485380	276	48
Syn_WH8101_rela	485380	485891	511	48
Syn_WH8101_rela	485891	486552	662	48
Syn_WH8101_rela	486552	486910	358	48
Syn_WH8101_rela	486910	487234	324	48
Syn_WH8101_rela	487234	489054	1820	48
Syn_WH8101_rela	489054	489789	755	48
Syn_WH8101_rela	489789	490086	341	48
Syn_WH8101_rela	490086	491808	1791	48
Syn_WH8101_rela	491808	492721	919	48
Syn_WH8101_rela	492721	492733	14	48
Syn_WH8101_rela	492733	492796	63	48
Syn_WH8101_rela	492796	493082	310	48
Syn_WH8101_rela	493082	494050	993	48
Syn_WH8101_rela	494050	494268	219	48
Syn_WH8101_rela	494268	494424	183	48
Syn_WH8101_rela	494424	495570	1177	48
Syn_WH8101_rela	495570	495944	394	48
Syn_WH8101_rela	495944	496375	506	48
Syn_WH8101_rela	496375	498038	1703	48
Syn_WH8101_rela	498038	498379	341	48
Syn_WH8101_rela	498379	498689	337	48
Syn_WH8101_rela	498689	499039	350	48
Syn_WH8101_rela	499039	499419	382	48
Syn_WH8101_rela	499419	499642	223	48
Syn_WH8101_rela	499642	499907	265	48
Syn_WH8101_rela	499907	501219	1395	48
Syn_WH8101_rela	501219	502058	912	48
Syn_WH8101_rela	502058	503297	1313	48
Syn_WH8101_rela	503311	503354	43	48
Syn_WH8101_rela	503354	503885	531	48
Syn_WH8101_rela	503885	504449	564	48
Syn_WH8101_rela	504449	504502	82	48
Syn_WH8101_rela	504502	504517	29	48
Syn_WH8101_rela	504517	504584	75	48
Syn_WH8101_rela	504584	505001	432	48
Syn_WH8101_rela	505001	505469	468	48
Syn_WH8101_rela	505477	505563	90	48
Syn_WH8101_rela	505563	505587	34	48
Syn_WH8101_rela	505587	505984	412	48
Syn_WH8101_rela	505987	506084	98	48
Syn_WH8101_rela	506084	506461	377	48
Syn_WH8101_rela	506461	506686	228	48
Syn_WH8101_rela	506686	507814	1152	48
Syn_WH8101_rela	507814	509253	1442	48
Syn_WH8101_rela	509253	509573	329	48
Syn_WH8101_rela	509573	510189	623	48
Syn_WH8101_rela	510189	511390	1222	48
Syn_WH8101_rela	511390	511990	600	48
Syn_WH8101_rela	511990	512588	598	48
Syn_WH8101_rela	512588	513540	1019	48
Syn_WH8101_rela	513540	514560	1085	48
Syn_WH8101_rela	514560	515518	1044	48
Syn_WH8101_rela	515518	516566	1048	48
Syn_WH8101_rela	516566	516590	27	48
Syn_WH8101_rela	516590	516593	3	48
Syn_WH8101_rela	516593	516800	231	48
Syn_WH8101_rela	516800	518007	1268	48
Syn_WH8101_rela	518007	518640	633	48
Syn_WH8101_rela	518640	519030	392	48
Syn_WH8101_rela	520008	520925	987	48
Syn_WH8101_rela	520925	521156	231	48
Syn_WH8101_rela	521156	523195	2108	48
Syn_WH8101_rela	523195	523219	24	48
Syn_WH8101_rela	523219	523237	26	48
Syn_WH8101_rela	523237	523421	206	48
Syn_WH8101_rela	523836	524056	316	48
Syn_WH8101_rela	524056	524073	22	48
Syn_WH8101_rela	524073	524321	256	48
Syn_WH8101_rela	524321	525076	779	48
Syn_WH8101_rela	525076	525190	144	48
Syn_WH8101_rela	525190	525725	550	48
Syn_WH8101_rela	525725	525935	257	48
Syn_WH8101_rela	525935	526254	334	48
Syn_WH8101_rela	526254	526849	595	48
Syn_WH8101_rela	526849	526895	46	48
Syn_WH8101_rela	526895	526907	12	48
Syn_WH8101_rela	526907	527192	300	48
Syn_WH8101_rela	527374	528521	1227	48
Syn_WH8101_rela	528521	528821	300	48
Syn_WH8101_rela	528821	529290	494	48
Syn_WH8101_rela	529290	529741	467	48
Syn_WH8101_rela	530247	530310	63	48
Syn_WH8101_rela	530310	530428	210	48
Syn_WH8101_rela	550165	550375	221	48
Syn_WH8101_rela	550375	550925	675	48
Syn_WH8101_rela	550925	551383	505	48
Syn_WH8101_rela	551383	551412	52	48
Syn_WH8101_rela	551412	552802	1436	48
Syn_WH8101_rela	552802	554041	1257	48
Syn_WH8101_rela	554041	554752	743	48
Syn_WH8101_rela	554752	555954	1248	48
Syn_WH8101_rela	555954	556506	613	48
Syn_WH8101_rela	556506	556690	193	48
Syn_WH8101_rela	556690	558293	1616	48
Syn_WH8101_rela	558293	558334	41	48
Syn_WH8101_rela	558334	558878	610	48
Syn_WH8101_rela	558878	558908	68	48
Syn_WH8101_rela	558908	559121	236	48
Syn_WH8101_rela	559121	560042	929	48
Syn_WH8101_rela	560042	560845	832	48
Syn_WH8101_rela	560845	561281	437	48
Syn_WH8101_rela	561281	563098	1949	48
Syn_WH8101_rela	563098	563240	159	48
Syn_WH8101_rela	563240	563286	93	48
Syn_WH8101_rela	563286	563325	39	48
Syn_WH8101_rela	563325	563441	146	48
Syn_WH8101_rela	563441	563680	258	48
Syn_WH8101_rela	563680	564013	355	48
Syn_WH8101_rela	564013	564809	801	48
Syn_WH8101_rela	564809	564835	31	48
Syn_WH8101_rela	564835	565186	356	48
Syn_WH8101_rela	565186	565466	325	48
Syn_WH8101_rela	565466	567853	2387	48
Syn_WH8101_rela	567853	568233	380	48
Syn_WH8101_rela	568233	569209	1011	48
Syn_WH8101_rela	569209	569983	779	48
Syn_WH8101_rela	569983	570422	490	48
Syn_WH8101_rela	570422	571166	761	48
Syn_WH8101_rela	571166	571705	595	48
Syn_WH8101_rela	571707	572487	807	48
